DATASET_TITLE	Dwelling Stock by Council Tax Band, 2001										FROM	Mar-2001	Mar-2001	Mar-2001	Mar-2001	Mar-2001	Mar-2001	Mar-2001	Mar-2001	Mar-2001	Mar-2001	Mar-2001	Mar-2001	Mar-2001	Mar-2001	Mar-2001	Mar-2001	Mar-2001	Mar-2001	Mar-2001
AREA_TYPE	Super Output Area Lower Layer										TO	Mar-2001	Mar-2001	Mar-2001	Mar-2001	Mar-2001	Mar-2001	Mar-2001	Mar-2001	Mar-2001	Mar-2001	Mar-2001	Mar-2001	Mar-2001	Mar-2001	Mar-2001	Mar-2001	Mar-2001	Mar-2001	Mar-2001
GEO_HIERARCHY	NeSS Geography Hierarchy										HEADING	Dwelling Stock by Council Tax Band; Total	Dwelling Stock by Council Tax Band; Band A	Dwelling Stock by Council Tax Band; Band A	Dwelling Stock by Council Tax Band; Band B	Dwelling Stock by Council Tax Band; Band B	Dwelling Stock by Council Tax Band; Band C	Dwelling Stock by Council Tax Band; Band C	Dwelling Stock by Council Tax Band; Band D	Dwelling Stock by Council Tax Band; Band D	Dwelling Stock by Council Tax Band; Band E	Dwelling Stock by Council Tax Band; Band E	Dwelling Stock by Council Tax Band; Band F	Dwelling Stock by Council Tax Band; Band F	Dwelling Stock by Council Tax Band; Band G	Dwelling Stock by Council Tax Band; Band G	Dwelling Stock by Council Tax Band; Band H	Dwelling Stock by Council Tax Band; Band H	Dwelling Stock by Council Tax Band; Band X; Unallocated	Dwelling Stock by Council Tax Band; Band X; Unallocated
											MEASUREMENT_UNIT	Count	Count	Percentage	Count	Percentage	Count	Percentage	Count	Percentage	Count	Percentage	Count	Percentage	Count	Percentage	Count	Percentage	Count	Percentage
											STATISTICAL_UNIT	Dwellings	Dwellings	Dwellings	Dwellings	Dwellings	Dwellings	Dwellings	Dwellings	Dwellings	Dwellings	Dwellings	Dwellings	Dwellings	Dwellings	Dwellings	Dwellings	Dwellings	Dwellings	Dwellings
GOR_CODE	GOR_NAME	CTY_CODE	CTY_NAME	LA_CODE	LA_NAME	MSOA_CODE	MSOA_NAME	LSOA_CODE	LSOA_NAME	AREA_METADATA		DATA_VALUE	DATA_VALUE	DATA_VALUE	DATA_VALUE	DATA_VALUE	DATA_VALUE	DATA_VALUE	DATA_VALUE	DATA_VALUE	DATA_VALUE	DATA_VALUE	DATA_VALUE	DATA_VALUE	DATA_VALUE	DATA_VALUE	DATA_VALUE	DATA_VALUE	DATA_VALUE	DATA_VALUE
H	London			00AE	Brent	E02000113	Brent 021	E01000596	Brent 021A			677	188	27.77	168	24.82	88	13	230	33.97	3	0.44	0	0	0	0	0	0	0	0
H	London			00AE	Brent	E02000119	Brent 027	E01000597	Brent 027B			636	305	47.96	71	11.16	71	11.16	165	25.94	23	3.62	1	0.16	0	0	0	0	0	0
H	London			00AE	Brent	E02000119	Brent 027	E01000598	Brent 027C			515	378	73.4	91	17.67	43	8.35	2	0.39	0	0	0	0	1	0.19	0	0	0	0
H	London			00AE	Brent	E02000119	Brent 027	E01000599	Brent 027D			800	639	79.88	31	3.88	21	2.63	99	12.38	9	1.13	0	0	1	0.13	0	0	0	0
H	London			00AE	Brent	E02000119	Brent 027	E01000600	Brent 027E			469	116	24.73	156	33.26	69	14.71	120	25.59	5	1.07	2	0.43	1	0.21	0	0	0	0
H	London			00AE	Brent	E02000113	Brent 021	E01000601	Brent 021B			435	15	3.45	83	19.08	83	19.08	236	54.25	14	3.22	4	0.92	0	0	0	0	0	0
H	London			00AE	Brent	E02000113	Brent 021	E01000602	Brent 021C			523	2	0.38	238	45.51	73	13.96	209	39.96	1	0.19	0	0	0	0	0	0	0	0
H	London			00AE	Brent	E02000113	Brent 021	E01000603	Brent 021D			675	89	13.19	42	6.22	360	53.33	178	26.37	6	0.89	0	0	0	0	0	0	0	0
H	London			00AE	Brent	E02000113	Brent 021	E01000604	Brent 021E			494	2	0.4	158	31.98	130	26.32	203	41.09	0	0	0	0	1	0.2	0	0	0	0
H	London			00AE	Brent	E02000113	Brent 021	E01000605	Brent 021F			493	71	14.4	61	12.37	227	46.04	134	27.18	0	0	0	0	0	0	0	0	0	0
H	London			00AE	Brent	E02000108	Brent 016	E01000606	Brent 016B			565	0	0	20	3.54	141	24.96	381	67.43	23	4.07	0	0	0	0	0	0	0	0
H	London			00AE	Brent	E02000105	Brent 013	E01000607	Brent 013C			667	0	0	2	0.3	112	16.79	464	69.57	34	5.1	54	8.1	1	0.15	0	0	0	0
H	London			00AE	Brent	E02000105	Brent 013	E01000608	Brent 013D			683	3	0.44	54	7.91	434	63.54	105	15.37	66	9.66	20	2.93	1	0.15	0	0	0	0
H	London			00AE	Brent	E02000108	Brent 016	E01000609	Brent 016C			527	1	0.19	5	0.95	103	19.54	293	55.6	116	22.01	8	1.52	0	0	0	0	1	0.19
H	London			00AE	Brent	E02000111	Brent 019	E01000610	Brent 019A			638	0	0	21	3.29	317	49.69	169	26.49	62	9.72	34	5.33	34	5.33	1	0.16	0	0
H	London			00AE	Brent	E02000108	Brent 016	E01000611	Brent 016D			507	81	15.98	68	13.41	148	29.19	140	27.61	44	8.68	26	5.13	0	0	0	0	0	0
H	London			00AE	Brent	E02000111	Brent 019	E01000612	Brent 019B			540	0	0	25	4.63	160	29.63	287	53.15	64	11.85	4	0.74	0	0	0	0	0	0
H	London			00AE	Brent	E02000105	Brent 013	E01000613	Brent 013E			402	0	0	13	3.23	211	52.49	71	17.66	51	12.69	28	6.97	28	6.97	0	0	0	0
H	London			00AE	Brent	E02000109	Brent 017	E01000614	Brent 017A			617	12	1.94	214	34.68	139	22.53	41	6.65	115	18.64	82	13.29	13	2.11	1	0.16	0	0
H	London			00AE	Brent	E02000109	Brent 017	E01000615	Brent 017B			579	3	0.52	327	56.48	3	0.52	242	41.8	4	0.69	0	0	0	0	0	0	0	0
H	London			00AE	Brent	E02000112	Brent 020	E01000616	Brent 020A			535	4	0.75	16	2.99	195	36.45	231	43.18	75	14.02	13	2.43	1	0.19	0	0	0	0
H	London			00AE	Brent	E02000109	Brent 017	E01000617	Brent 017C			551	0	0	79	14.34	56	10.16	313	56.81	95	17.24	7	1.27	1	0.18	0	0	0	0
H	London			00AE	Brent	E02000109	Brent 017	E01000618	Brent 017D			505	0	0	0	0	41	8.12	429	84.95	30	5.94	5	0.99	0	0	0	0	0	0
H	London			00AE	Brent	E02000109	Brent 017	E01000619	Brent 017E			484	0	0	4	0.83	1	0.21	468	96.69	7	1.45	4	0.83	0	0	0	0	0	0
H	London			00AE	Brent	E02000112	Brent 020	E01000620	Brent 020B			477	0	0	17	3.56	83	17.4	309	64.78	56	11.74	12	2.52	0	0	0	0	0	0
H	London			00AE	Brent	E02000112	Brent 020	E01000621	Brent 020C			502	2	0.4	68	13.55	34	6.77	375	74.7	21	4.18	1	0.2	1	0.2	0	0	0	0
H	London			00AE	Brent	E02000102	Brent 010	E01000622	Brent 010D			736	1	0.14	44	5.98	444	60.33	170	23.1	71	9.65	3	0.41	3	0.41	0	0	0	0
H	London			00AE	Brent	E02000097	Brent 005	E01000623	Brent 005C			535	0	0	1	0.19	76	14.21	79	14.77	339	63.36	24	4.49	16	2.99	0	0	0	0
H	London			00AE	Brent	E02000097	Brent 005	E01000624	Brent 005D			612	0	0	3	0.49	65	10.62	303	49.51	222	36.27	16	2.61	3	0.49	0	0	0	0
H	London			00AE	Brent	E02000101	Brent 009	E01000625	Brent 009E			566	0	0	2	0.35	281	49.65	26	4.59	172	30.39	37	6.54	47	8.3	1	0.18	0	0
H	London			00AE	Brent	E02000102	Brent 010	E01000626	Brent 010E			597	18	3.02	96	16.08	218	36.52	234	39.2	31	5.19	0	0	0	0	0	0	0	0
H	London			00AE	Brent	E02000106	Brent 014	E01000627	Brent 014E			624	7	1.12	34	5.45	252	40.38	289	46.31	42	6.73	0	0	0	0	0	0	0	0
H	London			00AE	Brent	E02000106	Brent 014	E01000628	Brent 014F			597	0	0	40	6.7	247	41.37	149	24.96	129	21.61	31	5.19	0	0	1	0.17	0	0
H	London			00AE	Brent	E02000097	Brent 005	E01000629	Brent 005E			605	0	0	4	0.66	102	16.86	407	67.27	91	15.04	1	0.17	0	0	0	0	0	0
H	London			00AE	Brent	E02000118	Brent 026	E01000630	Brent 026E			496	10	2.02	131	26.41	87	17.54	185	37.3	82	16.53	1	0.2	0	0	0	0	0	0
H	London			00AE	Brent	E02000111	Brent 019	E01000631	Brent 019C			500	0	0	13	2.6	136	27.2	35	7	270	54	42	8.4	3	0.6	1	0.2	0	0
H	London			00AE	Brent	E02000121	Brent 029	E01000632	Brent 029E			548	0	0	7	1.28	178	32.48	33	6.02	274	50	55	10.04	1	0.18	0	0	0	0
H	London			00AE	Brent	E02000111	Brent 019	E01000633	Brent 019D			601	3	0.5	48	7.99	278	46.26	30	4.99	211	35.11	29	4.83	0	0	1	0.17	1	0.17
H	London			00AE	Brent	E02000111	Brent 019	E01000634	Brent 019E			603	4	0.66	15	2.49	293	48.59	252	41.79	37	6.14	2	0.33	0	0	0	0	0	0
H	London			00AE	Brent	E02000112	Brent 020	E01000635	Brent 020D			536	3	0.56	34	6.34	136	25.37	279	52.05	83	15.49	1	0.19	0	0	0	0	0	0
H	London			00AE	Brent	E02000112	Brent 020	E01000636	Brent 020E			514	2	0.39	60	11.67	64	12.45	375	72.96	12	2.33	0	0	1	0.19	0	0	0	0
H	London			00AE	Brent	E02000114	Brent 022	E01000637	Brent 022B			593	0	0	6	1.01	345	58.18	236	39.8	6	1.01	0	0	0	0	0	0	0	0
H	London			00AE	Brent	E02000116	Brent 024	E01000638	Brent 024A			604	1	0.17	59	9.77	420	69.54	101	16.72	23	3.81	0	0	0	0	0	0	0	0
H	London			00AE	Brent	E02000114	Brent 022	E01000639	Brent 022C			615	1	0.16	16	2.6	352	57.24	209	33.98	19	3.09	17	2.76	1	0.16	0	0	0	0
H	London			00AE	Brent	E02000116	Brent 024	E01000640	Brent 024B			597	7	1.17	38	6.37	381	63.82	163	27.3	8	1.34	0	0	0	0	0	0	0	0
H	London			00AE	Brent	E02000116	Brent 024	E01000641	Brent 024C			683	2	0.29	8	1.17	489	71.6	180	26.35	4	0.59	0	0	0	0	0	0	0	0
H	London			00AE	Brent	E02000114	Brent 022	E01000642	Brent 022D			733	7	0.95	62	8.46	328	44.75	266	36.29	37	5.05	10	1.36	22	3	1	0.14	0	0
H	London			00AE	Brent	E02000116	Brent 024	E01000643	Brent 024D			655	0	0	126	19.24	362	55.27	93	14.2	52	7.94	13	1.98	8	1.22	1	0.15	0	0
H	London			00AE	Brent	E02000114	Brent 022	E01000644	Brent 022E			607	3	0.49	9	1.48	335	55.19	167	27.51	88	14.5	5	0.82	0	0	0	0	0	0
H	London			00AF	Bromley	E02000133	Bromley 007	E01000645	Bromley 007A			530	0	0	1	0.19	2	0.38	8	1.51	16	3.02	80	15.09	374	70.57	49	9.25	0	0
H	London			00AF	Bromley	E02000142	Bromley 016	E01000646	Bromley 016A			714	4	0.56	35	4.9	204	28.57	179	25.07	88	12.32	44	6.16	151	21.15	9	1.26	0	0
H	London			00AF	Bromley	E02000142	Bromley 016	E01000647	Bromley 016B			633	0	0	7	1.11	144	22.75	223	35.23	228	36.02	27	4.27	4	0.63	0	0	0	0
H	London			00AF	Bromley	E02000142	Bromley 016	E01000648	Bromley 016C			664	3	0.45	27	4.07	86	12.95	124	18.67	235	35.39	89	13.4	98	14.76	2	0.3	0	0
H	London			00AF	Bromley	E02000133	Bromley 007	E01000649	Bromley 007B			658	10	1.52	2	0.3	46	6.99	13	1.98	110	16.72	92	13.98	339	51.52	46	6.99	0	0
H	London			00AF	Bromley	E02000148	Bromley 022	E01000650	Bromley 022A			662	30	4.53	25	3.78	83	12.54	49	7.4	18	2.72	79	11.93	358	54.08	20	3.02	0	0
H	London			00AF	Bromley	E02000146	Bromley 020	E01000651	Bromley 020A			655	1	0.15	22	3.36	101	15.42	186	28.4	172	26.26	112	17.1	60	9.16	1	0.15	0	0
H	London			00AF	Bromley	E02000148	Bromley 022	E01000652	Bromley 022B			667	1	0.15	6	0.9	23	3.45	58	8.7	306	45.88	223	33.43	50	7.5	0	0	0	0
H	London			00AF	Bromley	E02000142	Bromley 016	E01000653	Bromley 016D			617	2	0.32	0	0	34	5.51	35	5.67	74	11.99	133	21.56	325	52.67	14	2.27	0	0
H	London			00AF	Bromley	E02000165	Bromley 039	E01000654	Bromley 039A			496	0	0	0	0	45	9.07	256	51.61	175	35.28	16	3.23	4	0.81	0	0	0	0
H	London			00AF	Bromley	E02000165	Bromley 039	E01000655	Bromley 039B			485	0	0	2	0.41	24	4.95	273	56.29	171	35.26	14	2.89	1	0.21	0	0	0	0
H	London			00AF	Bromley	E02000165	Bromley 039	E01000656	Bromley 039C			510	0	0	1	0.2	16	3.14	107	20.98	263	51.57	110	21.57	12	2.35	1	0.2	0	0
H	London			00AF	Bromley	E02000165	Bromley 039	E01000657	Bromley 039D			636	1	0.16	42	6.6	142	22.33	224	35.22	164	25.79	61	9.59	2	0.31	0	0	0	0
H	London			00AF	Bromley	E02000164	Bromley 038	E01000658	Bromley 038A			537	0	0	0	0	2	0.37	247	46	146	27.19	126	23.46	16	2.98	0	0	0	0
H	London			00AF	Bromley	E02000165	Bromley 039	E01000659	Bromley 039E			508	1	0.2	0	0	11	2.17	137	26.97	266	52.36	93	18.31	0	0	0	0	0	0
H	London			00AF	Bromley	E02000164	Bromley 038	E01000660	Bromley 038B			666	3	0.45	14	2.1	94	14.11	166	24.92	180	27.03	183	27.48	25	3.75	1	0.15	0	0
H	London			00AF	Bromley	E02000152	Bromley 026	E01000661	Bromley 026A			654	1	0.15	103	15.75	372	56.88	127	19.42	26	3.98	19	2.91	3	0.46	3	0.46	0	0
H	London			00AF	Bromley	E02000152	Bromley 026	E01000662	Bromley 026B			675	0	0	6	0.89	53	7.85	400	59.26	162	24	38	5.63	16	2.37	0	0	0	0
H	London			00AF	Bromley	E02000152	Bromley 026	E01000663	Bromley 026C			651	18	2.76	7	1.08	91	13.98	430	66.05	88	13.52	16	2.46	1	0.15	0	0	0	0
H	London			00AF	Bromley	E02000152	Bromley 026	E01000664	Bromley 026D			628	39	6.21	20	3.18	15	2.39	345	54.94	118	18.79	59	9.39	32	5.1	0	0	0	0
H	London			00AF	Bromley	E02000159	Bromley 033	E01000665	Bromley 033A			695	14	2.01	9	1.29	82	11.8	262	37.7	200	28.78	94	13.53	34	4.89	0	0	0	0
H	London			00AF	Bromley	E02000159	Bromley 033	E01000666	Bromley 033B			708	2	0.28	6	0.85	35	4.94	84	11.86	84	11.86	141	19.92	316	44.63	40	5.65	0	0
H	London			00AF	Bromley	E02000159	Bromley 033	E01000667	Bromley 033C			643	3	0.47	1	0.16	1	0.16	3	0.47	158	24.57	172	26.75	189	29.39	116	18.04	0	0
H	London			00AF	Bromley	E02000146	Bromley 020	E01000668	Bromley 020B			688	5	0.73	30	4.36	164	23.84	318	46.22	111	16.13	37	5.38	23	3.34	0	0	0	0
H	London			00AF	Bromley	E02000146	Bromley 020	E01000669	Bromley 020C			747	29	3.88	6	0.8	117	15.66	539	72.16	52	6.96	3	0.4	1	0.13	0	0	0	0
H	London			00AF	Bromley	E02000144	Bromley 018	E01000670	Bromley 018A			604	1	0.17	9	1.49	130	21.52	69	11.42	21	3.48	178	29.47	195	32.28	1	0.17	0	0
H	London			00AF	Bromley	E02000146	Bromley 020	E01000671	Bromley 020D			757	92	12.15	57	7.53	107	14.13	279	36.86	150	19.82	33	4.36	39	5.15	0	0	0	0
H	London			00AF	Bromley	E02000137	Bromley 011	E01000672	Bromley 011A			641	1	0.16	0	0	80	12.48	185	28.86	200	31.2	132	20.59	42	6.55	1	0.16	0	0
H	London			00AF	Bromley	E02000137	Bromley 011	E01000673	Bromley 011B			630	3	0.48	41	6.51	104	16.51	121	19.21	201	31.9	108	17.14	52	8.25	0	0	0	0
H	London			00AF	Bromley	E02000134	Bromley 008	E01000674	Bromley 008A			761	2	0.26	54	7.1	271	35.61	228	29.96	141	18.53	40	5.26	22	2.89	3	0.39	0	0
H	London			00AF	Bromley	E02000144	Bromley 018	E01000675	Bromley 018B			681	7	1.03	34	4.99	131	19.24	136	19.97	60	8.81	193	28.34	120	17.62	0	0	0	0
H	London			00AF	Bromley	E02000134	Bromley 008	E01000676	Bromley 008B			788	5	0.63	120	15.23	341	43.27	152	19.29	99	12.56	49	6.22	22	2.79	0	0	0	0
H	London			00AF	Bromley	E02000144	Bromley 018	E01000677	Bromley 018C			741	4	0.54	72	9.72	228	30.77	357	48.18	57	7.69	15	2.02	7	0.94	0	0	1	0.13
H	London			00AF	Bromley	E02000142	Bromley 016	E01000678	Bromley 016E			597	1	0.17	26	4.36	49	8.21	98	16.42	313	52.43	102	17.09	8	1.34	0	0	0	0
H	London			00AF	Bromley	E02000146	Bromley 020	E01000679	Bromley 020E			668	1	0.15	33	4.94	39	5.84	536	80.24	59	8.83	0	0	0	0	0	0	0	0
H	London			00AF	Bromley	E02000163	Bromley 037	E01000680	Bromley 037A			639	3	0.47	2	0.31	37	5.79	108	16.9	118	18.47	143	22.38	217	33.96	11	1.72	0	0
H	London			00AF	Bromley	E02000161	Bromley 035	E01000681	Bromley 035A			666	75	11.26	0	0	0	0	195	29.28	348	52.25	48	7.21	0	0	0	0	0	0
H	London			00AF	Bromley	E02000161	Bromley 035	E01000682	Bromley 035B			658	0	0	2	0.3	31	4.71	265	40.27	325	49.39	29	4.41	6	0.91	0	0	0	0
H	London			00AF	Bromley	E02000161	Bromley 035	E01000683	Bromley 035C			659	0	0	28	4.25	114	17.3	283	42.94	162	24.58	63	9.56	6	0.91	3	0.46	0	0
H	London			00AF	Bromley	E02000161	Bromley 035	E01000684	Bromley 035D			590	0	0	0	0	40	6.78	90	15.25	203	34.41	236	40	20	3.39	0	0	1	0.17
H	London			00AF	Bromley	E02000163	Bromley 037	E01000685	Bromley 037B			632	0	0	6	0.95	46	7.28	441	69.78	83	13.13	54	8.54	2	0.32	0	0	0	0
H	London			00AF	Bromley	E02000163	Bromley 037	E01000686	Bromley 037C			627	0	0	55	8.77	59	9.41	126	20.1	121	19.3	220	35.09	46	7.34	0	0	0	0
H	London			00AF	Bromley	E02000163	Bromley 037	E01000687	Bromley 037D			651	5	0.77	15	2.3	26	3.99	229	35.18	176	27.04	146	22.43	54	8.29	0	0	0	0
H	London			00AF	Bromley	E02000163	Bromley 037	E01000688	Bromley 037E			524	0	0	0	0	0	0	95	18.13	158	30.15	154	29.39	105	20.04	12	2.29	0	0
H	London			00AF	Bromley	E02000128	Bromley 002	E01000689	Bromley 002A			620	0	0	22	3.55	172	27.74	297	47.9	27	4.35	8	1.29	83	13.39	11	1.77	0	0
H	London			00AF	Bromley	E02000128	Bromley 002	E01000690	Bromley 002B			547	1	0.18	7	1.28	25	4.57	49	8.96	308	56.31	77	14.08	80	14.63	0	0	0	0
H	London			00AF	Bromley	E02000128	Bromley 002	E01000691	Bromley 002C			604	0	0	36	5.96	118	19.54	243	40.23	202	33.44	5	0.83	0	0	0	0	0	0
H	London			00AF	Bromley	E02000128	Bromley 002	E01000692	Bromley 002D			687	1	0.15	8	1.16	61	8.88	189	27.51	331	48.18	31	4.51	60	8.73	6	0.87	0	0
H	London			00AF	Bromley	E02000136	Bromley 010	E01000693	Bromley 010A			585	18	3.08	19	3.25	57	9.74	72	12.31	90	15.38	110	18.8	175	29.91	44	7.52	0	0
H	London			00AF	Bromley	E02000133	Bromley 007	E01000694	Bromley 007C			642	0	0	1	0.16	18	2.8	29	4.52	149	23.21	94	14.64	339	52.8	12	1.87	0	0
H	London			00AF	Bromley	E02000133	Bromley 007	E01000695	Bromley 007D			635	0	0	0	0	73	11.5	81	12.76	132	20.79	131	20.63	166	26.14	52	8.19	0	0
H	London			00AF	Bromley	E02000133	Bromley 007	E01000696	Bromley 007E			696	1	0.14	6	0.86	39	5.6	79	11.35	110	15.8	91	13.07	326	46.84	44	6.32	0	0
H	London			00AF	Bromley	E02000133	Bromley 007	E01000697	Bromley 007F			799	0	0	13	1.63	73	9.14	266	33.29	118	14.77	110	13.77	213	26.66	6	0.75	0	0
H	London			00AF	Bromley	E02000136	Bromley 010	E01000698	Bromley 010B			451	0	0	0	0	1	0.22	4	0.89	18	3.99	199	44.12	229	50.78	0	0	0	0
H	London			00AF	Bromley	E02000141	Bromley 015	E01000699	Bromley 015A			665	2	0.3	162	24.36	276	41.5	129	19.4	74	11.13	14	2.11	8	1.2	0	0	0	0
H	London			00AF	Bromley	E02000139	Bromley 013	E01000700	Bromley 013A			683	0	0	64	9.37	237	34.7	290	42.46	67	9.81	24	3.51	1	0.15	0	0	0	0
H	London			00AF	Bromley	E02000141	Bromley 015	E01000701	Bromley 015B			604	2	0.33	7	1.16	231	38.25	302	50	62	10.26	0	0	0	0	0	0	0	0
H	London			00AF	Bromley	E02000139	Bromley 013	E01000702	Bromley 013B			574	3	0.52	31	5.4	135	23.52	322	56.1	81	14.11	2	0.35	0	0	0	0	0	0
H	London			00AF	Bromley	E02000139	Bromley 013	E01000703	Bromley 013C			596	7	1.17	37	6.21	171	28.69	122	20.47	68	11.41	121	20.3	70	11.74	0	0	0	0
H	London			00AF	Bromley	E02000141	Bromley 015	E01000704	Bromley 015C			586	2	0.34	48	8.19	134	22.87	333	56.83	65	11.09	4	0.68	0	0	0	0	0	0
H	London			00AF	Bromley	E02000141	Bromley 015	E01000705	Bromley 015D			586	19	3.24	95	16.21	198	33.79	160	27.3	41	7	68	11.6	5	0.85	0	0	0	0
H	London			00AF	Bromley	E02000139	Bromley 013	E01000706	Bromley 013D			633	0	0	71	11.22	215	33.97	207	32.7	125	19.75	15	2.37	0	0	0	0	0	0
H	London			00AF	Bromley	E02000143	Bromley 017	E01000707	Bromley 017A			540	1	0.19	3	0.56	59	10.93	218	40.37	195	36.11	60	11.11	4	0.74	0	0	0	0
H	London			00AF	Bromley	E02000143	Bromley 017	E01000708	Bromley 017B			629	4	0.64	21	3.34	112	17.81	212	33.7	192	30.52	74	11.76	14	2.23	0	0	0	0
H	London			00AF	Bromley	E02000132	Bromley 006	E01000709	Bromley 006A			802	1	0.12	90	11.22	326	40.65	243	30.3	80	9.98	37	4.61	25	3.12	0	0	0	0
H	London			00AF	Bromley	E02000132	Bromley 006	E01000710	Bromley 006B			860	0	0	17	1.98	325	37.79	294	34.19	115	13.37	17	1.98	83	9.65	9	1.05	0	0
H	London			00AF	Bromley	E02000132	Bromley 006	E01000711	Bromley 006C			972	4	0.41	24	2.47	372	38.27	304	31.28	175	18	32	3.29	60	6.17	1	0.1	0	0
H	London			00AF	Bromley	E02000138	Bromley 012	E01000712	Bromley 012A			911	0	0	14	1.54	195	21.41	361	39.63	191	20.97	25	2.74	95	10.43	30	3.29	0	0
H	London			00AF	Bromley	E02000138	Bromley 012	E01000713	Bromley 012B			865	0	0	10	1.16	225	26.01	252	29.13	146	16.88	98	11.33	124	14.34	10	1.16	0	0
H	London			00AF	Bromley	E02000132	Bromley 006	E01000714	Bromley 006D			714	4	0.56	76	10.64	155	21.71	193	27.03	251	35.15	27	3.78	8	1.12	0	0	0	0
H	London			00AF	Bromley	E02000138	Bromley 012	E01000715	Bromley 012C			869	10	1.15	115	13.23	160	18.41	275	31.65	124	14.27	104	11.97	74	8.52	7	0.81	0	0
H	London			00AF	Bromley	E02000137	Bromley 011	E01000716	Bromley 011C			692	6	0.87	42	6.07	145	20.95	61	8.82	84	12.14	111	16.04	237	34.25	6	0.87	0	0
H	London			00AF	Bromley	E02000137	Bromley 011	E01000717	Bromley 011D			857	0	0	10	1.17	398	46.44	215	25.09	70	8.17	49	5.72	113	13.19	2	0.23	0	0
H	London			00AF	Bromley	E02000132	Bromley 006	E01000718	Bromley 006E			896	93	10.38	101	11.27	307	34.26	186	20.76	134	14.96	58	6.47	17	1.9	0	0	0	0
H	London			00AF	Bromley	E02000145	Bromley 019	E01000719	Bromley 019A			759	32	4.22	71	9.35	427	56.26	188	24.77	29	3.82	9	1.19	3	0.4	0	0	0	0
H	London			00AF	Bromley	E02000145	Bromley 019	E01000720	Bromley 019B			680	60	8.82	24	3.53	237	34.85	292	42.94	26	3.82	19	2.79	21	3.09	1	0.15	0	0
H	London			00AF	Bromley	E02000145	Bromley 019	E01000721	Bromley 019C			641	4	0.62	186	29.02	195	30.42	251	39.16	5	0.78	0	0	0	0	0	0	0	0
H	London			00AF	Bromley	E02000149	Bromley 023	E01000722	Bromley 023A			691	4	0.58	61	8.83	168	24.31	382	55.28	66	9.55	10	1.45	0	0	0	0	0	0
H	London			00AF	Bromley	E02000155	Bromley 029	E01000723	Bromley 029A			566	0	0	0	0	3	0.53	342	60.42	197	34.81	23	4.06	1	0.18	0	0	0	0
H	London			00AF	Bromley	E02000145	Bromley 019	E01000724	Bromley 019D			674	0	0	125	18.55	173	25.67	369	54.75	7	1.04	0	0	0	0	0	0	0	0
H	London			00AF	Bromley	E02000149	Bromley 023	E01000725	Bromley 023B			745	4	0.54	58	7.79	364	48.86	311	41.74	7	0.94	0	0	0	0	1	0.13	0	0
H	London			00AF	Bromley	E02000155	Bromley 029	E01000726	Bromley 029B			590	1	0.17	1	0.17	82	13.9	361	61.19	98	16.61	42	7.12	4	0.68	0	0	1	0.17
H	London			00AF	Bromley	E02000154	Bromley 028	E01000727	Bromley 028A			655	3	0.46	4	0.61	169	25.8	293	44.73	123	18.78	55	8.4	8	1.22	0	0	0	0
H	London			00AF	Bromley	E02000145	Bromley 019	E01000728	Bromley 019E			679	3	0.44	41	6.04	211	31.08	362	53.31	31	4.57	16	2.36	11	1.62	3	0.44	1	0.15
H	London			00AF	Bromley	E02000140	Bromley 014	E01000729	Bromley 014A			803	41	5.11	315	39.23	207	25.78	226	28.14	14	1.74	0	0	0	0	0	0	0	0
H	London			00AF	Bromley	E02000140	Bromley 014	E01000730	Bromley 014B			653	70	10.72	84	12.86	243	37.21	240	36.75	16	2.45	0	0	0	0	0	0	0	0
H	London			00AF	Bromley	E02000149	Bromley 023	E01000731	Bromley 023C			518	14	2.7	18	3.47	118	22.78	288	55.6	76	14.67	3	0.58	1	0.19	0	0	0	0
H	London			00AF	Bromley	E02000149	Bromley 023	E01000732	Bromley 023D			594	18	3.03	33	5.56	77	12.96	191	32.15	52	8.75	113	19.02	110	18.52	0	0	0	0
H	London			00AF	Bromley	E02000149	Bromley 023	E01000733	Bromley 023E			619	14	2.26	27	4.36	103	16.64	393	63.49	68	10.99	12	1.94	2	0.32	0	0	0	0
H	London			00AF	Bromley	E02000154	Bromley 028	E01000734	Bromley 028B			522	0	0	0	0	149	28.54	207	39.66	26	4.98	29	5.56	111	21.26	0	0	0	0
H	London			00AF	Bromley	E02000140	Bromley 014	E01000735	Bromley 014C			554	54	9.75	46	8.3	78	14.08	292	52.71	51	9.21	28	5.05	5	0.9	0	0	0	0
H	London			00AF	Bromley	E02000136	Bromley 010	E01000736	Bromley 010C			659	0	0	81	12.29	51	7.74	358	54.32	108	16.39	54	8.19	7	1.06	0	0	0	0
H	London			00AF	Bromley	E02000136	Bromley 010	E01000737	Bromley 010D			601	0	0	39	6.49	218	36.27	221	36.77	27	4.49	59	9.82	37	6.16	0	0	0	0
H	London			00AF	Bromley	E02000140	Bromley 014	E01000738	Bromley 014D			647	0	0	33	5.1	128	19.78	344	53.17	120	18.55	22	3.4	0	0	0	0	0	0
H	London			00AF	Bromley	E02000140	Bromley 014	E01000739	Bromley 014E			643	0	0	111	17.26	193	30.02	306	47.59	31	4.82	2	0.31	0	0	0	0	0	0
H	London			00AF	Bromley	E02000131	Bromley 005	E01000740	Bromley 005A			848	24	2.83	369	43.51	340	40.09	107	12.62	4	0.47	1	0.12	3	0.35	0	0	0	0
