"","long","lat","order","hole","piece","group","id","la"
"738",553853.43742076,174917.76323993,39,FALSE,"1","1.1","1","Bexley"
"739",553847.2608053,174912.58044417,40,FALSE,"1","1.1","1","Bexley"
"740",552335.93606124,174040.01669635,41,FALSE,"1","1.1","1","Bexley"
"741",552309.33161693,174017.69291694,42,FALSE,"1","1.1","1","Bexley"
"742",552291.96679916,173987.6161703,43,FALSE,"1","1.1","1","Bexley"
"743",552285.93606124,173953.41415597,44,FALSE,"1","1.1","1","Bexley"
"744",552285.93606124,172208.28666033,45,FALSE,"1","1.1","1","Bexley"
"745",552284.53593618,172200.34615656,46,FALSE,"1","1.1","1","Bexley"
"746",552278.35932072,172195.1633608,47,FALSE,"1","1.1","1","Bexley"
"747",550767.03457665,171322.59961299,48,FALSE,"1","1.1","1","Bexley"
"748",550740.43013234,171300.27583358,49,FALSE,"1","1.1","1","Bexley"
"749",550723.06531457,171270.19908694,50,FALSE,"1","1.1","1","Bexley"
"750",550717.03457665,171235.99707261,51,FALSE,"1","1.1","1","Bexley"
"751",550717.03457665,169490.86957697,52,FALSE,"1","1.1","1","Bexley"
"752",550715.63445159,169482.9290732,53,FALSE,"1","1.1","1","Bexley"
"753",550709.45783613,169477.74627744,54,FALSE,"1","1.1","1","Bexley"
"754",549155.70983259,168580.68944935,55,FALSE,"1","1.1","1","Bexley"
"755",549148.13309207,168577.93174133,56,FALSE,"1","1.1","1","Bexley"
"756",549140.55635155,168580.68944935,57,FALSE,"1","1.1","1","Bexley"
"757",547586.80834801,169477.74627744,58,FALSE,"1","1.1","1","Bexley"
"758",547580.63173255,169482.9290732,59,FALSE,"1","1.1","1","Bexley"
"759",547579.23160749,169490.86957697,60,FALSE,"1","1.1","1","Bexley"
"760",547579.23160749,171235.99707261,61,FALSE,"1","1.1","1","Bexley"
"761",547573.20086957,171270.19908694,62,FALSE,"1","1.1","1","Bexley"
"762",547555.8360518,171300.27583358,63,FALSE,"1","1.1","1","Bexley"
"763",547529.23160749,171322.59961299,64,FALSE,"1","1.1","1","Bexley"
"764",546017.90686343,172195.1633608,65,FALSE,"1","1.1","1","Bexley"
"765",546011.73024797,172200.34615656,66,FALSE,"1","1.1","1","Bexley"
"766",546010.33012291,172208.28666033,67,FALSE,"1","1.1","1","Bexley"
"767",546010.33012291,173953.41415597,68,FALSE,"1","1.1","1","Bexley"
"768",546004.29938499,173987.6161703,69,FALSE,"1","1.1","1","Bexley"
"769",545986.93456722,174017.69291694,70,FALSE,"1","1.1","1","Bexley"
"770",545960.33012291,174040.01669635,71,FALSE,"1","1.1","1","Bexley"
"771",544449.00537885,174912.58044417,72,FALSE,"1","1.1","1","Bexley"
"772",544442.82876339,174917.76323993,73,FALSE,"1","1.1","1","Bexley"
"773",544441.42863833,174925.7037437,74,FALSE,"1","1.1","1","Bexley"
"774",544441.42863833,176719.81739991,75,FALSE,"1","1.1","1","Bexley"
"775",535028.01973085,171284.98323318,1,FALSE,"1","1.1","1","Bromley"
"776",535029.41985591,171292.92373695,2,FALSE,"1","1.1","1","Bromley"
"777",535035.59647137,171298.10653271,3,FALSE,"1","1.1","1","Bromley"
"778",536589.34447491,172195.1633608,4,FALSE,"1","1.1","1","Bromley"
"779",536596.92121543,172197.92106882,5,FALSE,"1","1.1","1","Bromley"
"780",536604.49795595,172195.1633608,6,FALSE,"1","1.1","1","Bromley"
"781",538115.82270001,171322.59961299,7,FALSE,"1","1.1","1","Bromley"
"782",538148.45788224,171310.72137807,8,FALSE,"1","1.1","1","Bromley"
"783",538183.18751778,171310.72137807,9,FALSE,"1","1.1","1","Bromley"
"784",538215.82270001,171322.59961299,10,FALSE,"1","1.1","1","Bromley"
"785",539727.14744407,172195.1633608,11,FALSE,"1","1.1","1","Bromley"
"786",539734.72418459,172197.92106882,12,FALSE,"1","1.1","1","Bromley"
"787",539742.30092511,172195.1633608,13,FALSE,"1","1.1","1","Bromley"
"788",541253.62566917,171322.59961299,14,FALSE,"1","1.1","1","Bromley"
"789",541286.2608514,171310.72137807,15,FALSE,"1","1.1","1","Bromley"
"790",541320.99048694,171310.72137807,16,FALSE,"1","1.1","1","Bromley"
"791",541353.62566917,171322.59961299,17,FALSE,"1","1.1","1","Bromley"
"792",542864.95041323,172195.1633608,18,FALSE,"1","1.1","1","Bromley"
"793",542872.52715375,172197.92106882,19,FALSE,"1","1.1","1","Bromley"
"794",542880.10389427,172195.1633608,20,FALSE,"1","1.1","1","Bromley"
"795",544391.42863833,171322.59961299,21,FALSE,"1","1.1","1","Bromley"
"796",544424.06382056,171310.72137807,22,FALSE,"1","1.1","1","Bromley"
"797",544458.7934561,171310.72137807,23,FALSE,"1","1.1","1","Bromley"
"798",544491.42863833,171322.59961299,24,FALSE,"1","1.1","1","Bromley"
"799",546002.75338239,172195.1633608,25,FALSE,"1","1.1","1","Bromley"
"800",546010.33012291,172197.92106882,26,FALSE,"1","1.1","1","Bromley"
"801",546017.90686343,172195.1633608,27,FALSE,"1","1.1","1","Bromley"
"802",547571.65486697,171298.10653271,28,FALSE,"1","1.1","1","Bromley"
"803",547577.83148243,171292.92373695,29,FALSE,"1","1.1","1","Bromley"
"804",547579.23160749,171284.98323318,30,FALSE,"1","1.1","1","Bromley"
"805",547579.23160749,169539.85573754,31,FALSE,"1","1.1","1","Bromley"
"806",547585.26234541,169505.65372321,32,FALSE,"1","1.1","1","Bromley"
"807",547602.62716318,169475.57697657,33,FALSE,"1","1.1","1","Bromley"
"808",547629.23160749,169453.25319716,34,FALSE,"1","1.1","1","Bromley"
"809",549140.55635155,168580.68944935,35,FALSE,"1","1.1","1","Bromley"
"810",549146.73296701,168575.50665359,36,FALSE,"1","1.1","1","Bromley"
"811",549148.13309207,168567.56614982,37,FALSE,"1","1.1","1","Bromley"
"812",549148.13309207,166822.43865418,38,FALSE,"1","1.1","1","Bromley"
"813",549154.16382999,166788.23663985,39,FALSE,"1","1.1","1","Bromley"
"814",549171.52864776,166758.15989321,40,FALSE,"1","1.1","1","Bromley"
"815",549198.13309207,166735.8361138,41,FALSE,"1","1.1","1","Bromley"
"816",550709.45783613,165863.27236598,42,FALSE,"1","1.1","1","Bromley"
"817",550715.63445159,165858.08957022,43,FALSE,"1","1.1","1","Bromley"
"818",550717.03457665,165850.14906645,44,FALSE,"1","1.1","1","Bromley"
"819",550717.03457665,164056.03541024,45,FALSE,"1","1.1","1","Bromley"
"820",550715.63445159,164048.09490647,46,FALSE,"1","1.1","1","Bromley"
"821",550709.45783613,164042.91211071,47,FALSE,"1","1.1","1","Bromley"
"822",549198.13309207,163170.3483629,48,FALSE,"1","1.1","1","Bromley"
"823",549171.52864776,163148.02458349,49,FALSE,"1","1.1","1","Bromley"
"824",549154.16382999,163117.94783685,50,FALSE,"1","1.1","1","Bromley"
"825",549148.13309207,163083.74582252,51,FALSE,"1","1.1","1","Bromley"
"826",549148.13309207,161338.61832688,52,FALSE,"1","1.1","1","Bromley"
"827",549146.73296701,161330.67782311,53,FALSE,"1","1.1","1","Bromley"
"828",549140.55635155,161325.49502735,54,FALSE,"1","1.1","1","Bromley"
"829",547586.80834801,160428.43819926,55,FALSE,"1","1.1","1","Bromley"
"830",547579.23160749,160425.68049124,56,FALSE,"1","1.1","1","Bromley"
"831",547571.65486697,160428.43819926,57,FALSE,"1","1.1","1","Bromley"
"832",546060.33012291,161301.00194707,58,FALSE,"1","1.1","1","Bromley"
"833",546027.69494068,161312.88018199,59,FALSE,"1","1.1","1","Bromley"
"834",545992.96530514,161312.88018199,60,FALSE,"1","1.1","1","Bromley"
"835",545960.33012291,161301.00194707,61,FALSE,"1","1.1","1","Bromley"
"836",544491.42863833,160452.93127954,62,FALSE,"1","1.1","1","Bromley"
"837",544464.82419402,160430.60750013,63,FALSE,"1","1.1","1","Bromley"
"838",544447.45937625,160400.53075349,64,FALSE,"1","1.1","1","Bromley"
"839",544441.42863833,160366.32873916,65,FALSE,"1","1.1","1","Bromley"
"840",544441.42863833,158621.20124352,66,FALSE,"1","1.1","1","Bromley"
"841",544440.02851327,158613.26073975,67,FALSE,"1","1.1","1","Bromley"
"842",544433.85189781,158608.07794399,68,FALSE,"1","1.1","1","Bromley"
"843",542880.10389427,157711.02111589,69,FALSE,"1","1.1","1","Bromley"
"844",542872.52715375,157708.26340787,70,FALSE,"1","1.1","1","Bromley"
"845",542864.95041323,157711.02111589,71,FALSE,"1","1.1","1","Bromley"
"846",541353.62566917,158583.58486371,72,FALSE,"1","1.1","1","Bromley"
"847",541320.99048694,158595.46309863,73,FALSE,"1","1.1","1","Bromley"
"848",541286.2608514,158595.46309863,74,FALSE,"1","1.1","1","Bromley"
"849",541253.62566917,158583.58486371,75,FALSE,"1","1.1","1","Bromley"
"850",539742.30092511,157711.02111589,76,FALSE,"1","1.1","1","Bromley"
"851",539734.72418459,157708.26340787,77,FALSE,"1","1.1","1","Bromley"
"852",539727.14744407,157711.02111589,78,FALSE,"1","1.1","1","Bromley"
"853",538173.39944053,158608.07794399,79,FALSE,"1","1.1","1","Bromley"
"854",538167.22282507,158613.26073975,80,FALSE,"1","1.1","1","Bromley"
"855",538165.82270001,158621.20124352,81,FALSE,"1","1.1","1","Bromley"
"856",538165.82270001,160415.31489972,82,FALSE,"1","1.1","1","Bromley"
"857",538167.22282507,160423.25540349,83,FALSE,"1","1.1","1","Bromley"
"858",538173.39944053,160428.43819925,84,FALSE,"1","1.1","1","Bromley"
"859",539684.72418459,161301.00194707,85,FALSE,"1","1.1","1","Bromley"
"860",539711.3286289,161323.32572648,86,FALSE,"1","1.1","1","Bromley"
"861",539728.69344667,161353.40247312,87,FALSE,"1","1.1","1","Bromley"
"862",539734.72418459,161387.60448745,88,FALSE,"1","1.1","1","Bromley"
"863",539734.72418459,163083.74582252,89,FALSE,"1","1.1","1","Bromley"
"864",539728.69344667,163117.94783685,90,FALSE,"1","1.1","1","Bromley"
"865",539711.3286289,163148.02458349,91,FALSE,"1","1.1","1","Bromley"
"866",539684.72418459,163170.3483629,92,FALSE,"1","1.1","1","Bromley"
"867",538173.39944053,164042.91211071,93,FALSE,"1","1.1","1","Bromley"
"868",538167.22282507,164048.09490647,94,FALSE,"1","1.1","1","Bromley"
"869",538165.82270001,164056.03541024,95,FALSE,"1","1.1","1","Bromley"
"870",538165.82270001,165801.16290588,96,FALSE,"1","1.1","1","Bromley"
"871",538159.79196209,165835.36492021,97,FALSE,"1","1.1","1","Bromley"
"872",538142.42714432,165865.44166685,98,FALSE,"1","1.1","1","Bromley"
"873",538115.82270001,165887.76544626,99,FALSE,"1","1.1","1","Bromley"
"874",536604.49795595,166760.32919408,100,FALSE,"1","1.1","1","Bromley"
"875",536598.32134049,166765.51198984,101,FALSE,"1","1.1","1","Bromley"
"876",536596.92121543,166773.45249361,102,FALSE,"1","1.1","1","Bromley"
"877",536596.92121543,168518.57998925,103,FALSE,"1","1.1","1","Bromley"
"878",536590.89047751,168552.78200358,104,FALSE,"1","1.1","1","Bromley"
"879",536573.52565974,168582.85875022,105,FALSE,"1","1.1","1","Bromley"
"880",536546.92121543,168605.18252963,106,FALSE,"1","1.1","1","Bromley"
"881",535035.59647137,169477.74627744,107,FALSE,"1","1.1","1","Bromley"
"882",535029.41985591,169482.9290732,108,FALSE,"1","1.1","1","Bromley"
"883",535028.01973085,169490.86957697,109,FALSE,"1","1.1","1","Bromley"
"884",535028.01973085,171284.98323318,110,FALSE,"1","1.1","1","Bromley"
"885",511494.49746215,179437.23448327,1,FALSE,"1","1.1","1","Ealing"
"886",511495.89758721,179445.17498704,2,FALSE,"1","1.1","1","Ealing"
"887",511502.07420267,179450.3577828,3,FALSE,"1","1.1","1","Ealing"
"888",513013.39894673,180322.92153061,4,FALSE,"1","1.1","1","Ealing"
"889",513040.00339104,180345.24531002,5,FALSE,"1","1.1","1","Ealing"
"890",513057.36820881,180375.32205666,6,FALSE,"1","1.1","1","Ealing"
"891",513063.39894673,180409.52407099,7,FALSE,"1","1.1","1","Ealing"
"892",513063.39894673,182105.66540606,8,FALSE,"1","1.1","1","Ealing"
"893",513057.36820881,182139.86742039,9,FALSE,"1","1.1","1","Ealing"
"894",513040.00339104,182169.94416703,10,FALSE,"1","1.1","1","Ealing"
"895",513013.39894673,182192.26794644,11,FALSE,"1","1.1","1","Ealing"
"896",511502.07420267,183064.83169426,12,FALSE,"1","1.1","1","Ealing"
"897",511495.89758721,183070.01449002,13,FALSE,"1","1.1","1","Ealing"
"898",511494.49746215,183077.95499379,14,FALSE,"1","1.1","1","Ealing"
"899",511494.49746215,184872.06865,15,FALSE,"1","1.1","1","Ealing"
"900",511495.89758721,184880.00915377,16,FALSE,"1","1.1","1","Ealing"
"901",511502.07420267,184885.19194953,17,FALSE,"1","1.1","1","Ealing"
"902",513055.82220621,185782.24877762,18,FALSE,"1","1.1","1","Ealing"
"903",513063.39894673,185785.00648564,19,FALSE,"1","1.1","1","Ealing"
"904",513070.97568725,185782.24877762,20,FALSE,"1","1.1","1","Ealing"
"905",514582.30043131,184909.68502981,21,FALSE,"1","1.1","1","Ealing"
"906",514614.93561354,184897.80679489,22,FALSE,"1","1.1","1","Ealing"
"907",514649.66524908,184897.80679489,23,FALSE,"1","1.1","1","Ealing"
"908",514682.30043131,184909.68502981,24,FALSE,"1","1.1","1","Ealing"
"909",516193.62517537,185782.24877762,25,FALSE,"1","1.1","1","Ealing"
"910",516201.20191589,185785.00648564,26,FALSE,"1","1.1","1","Ealing"
"911",516208.77865641,185782.24877762,27,FALSE,"1","1.1","1","Ealing"
"912",517762.52665995,184885.19194953,28,FALSE,"1","1.1","1","Ealing"
"913",517768.70327541,184880.00915377,29,FALSE,"1","1.1","1","Ealing"
"914",517770.10340047,184872.06865,30,FALSE,"1","1.1","1","Ealing"
"915",517770.10340047,183126.94115436,31,FALSE,"1","1.1","1","Ealing"
"916",517776.13413839,183092.73914003,32,FALSE,"1","1.1","1","Ealing"
"917",517793.49895616,183062.66239339,33,FALSE,"1","1.1","1","Ealing"
"918",517820.10340047,183040.33861398,34,FALSE,"1","1.1","1","Ealing"
"919",519331.42814453,182167.77486616,35,FALSE,"1","1.1","1","Ealing"
"920",519337.60475999,182162.5920704,36,FALSE,"1","1.1","1","Ealing"
"921",519339.00488505,182154.65156663,37,FALSE,"1","1.1","1","Ealing"
"922",519339.00488505,180360.53791042,38,FALSE,"1","1.1","1","Ealing"
"923",519337.60475999,180352.59740665,39,FALSE,"1","1.1","1","Ealing"
"924",519331.42814453,180347.41461089,40,FALSE,"1","1.1","1","Ealing"
"925",517820.10340047,179474.85086308,41,FALSE,"1","1.1","1","Ealing"
"926",517793.49895616,179452.52708367,42,FALSE,"1","1.1","1","Ealing"
"927",517776.13413839,179422.45033703,43,FALSE,"1","1.1","1","Ealing"
"928",517770.10340047,179388.2483227,44,FALSE,"1","1.1","1","Ealing"
"929",517770.10340047,177643.12082706,45,FALSE,"1","1.1","1","Ealing"
"930",517768.70327541,177635.18032329,46,FALSE,"1","1.1","1","Ealing"
"931",517762.52665995,177629.99752753,47,FALSE,"1","1.1","1","Ealing"
"932",516208.77865641,176732.94069944,48,FALSE,"1","1.1","1","Ealing"
"933",516201.20191589,176730.18299142,49,FALSE,"1","1.1","1","Ealing"
"934",516193.62517537,176732.94069944,50,FALSE,"1","1.1","1","Ealing"
"935",514682.30043131,177605.50444725,51,FALSE,"1","1.1","1","Ealing"
"936",514649.66524908,177617.38268217,52,FALSE,"1","1.1","1","Ealing"
"937",514614.93561354,177617.38268217,53,FALSE,"1","1.1","1","Ealing"
"938",514582.30043131,177605.50444725,54,FALSE,"1","1.1","1","Ealing"
"939",513070.97568725,176732.94069944,55,FALSE,"1","1.1","1","Ealing"
"940",513063.39894673,176730.18299142,56,FALSE,"1","1.1","1","Ealing"
"941",513055.82220621,176732.94069944,57,FALSE,"1","1.1","1","Ealing"
"942",511502.07420267,177629.99752753,58,FALSE,"1","1.1","1","Ealing"
"943",511495.89758721,177635.18032329,59,FALSE,"1","1.1","1","Ealing"
"944",511494.49746215,177643.12082706,60,FALSE,"1","1.1","1","Ealing"
"945",511494.49746215,179437.23448327,61,FALSE,"1","1.1","1","Ealing"
"946",524045.70933879,184872.06865,1,FALSE,"1","1.1","1","Westminster"
"947",524047.10946385,184880.00915377,2,FALSE,"1","1.1","1","Westminster"
"948",524053.28607931,184885.19194953,3,FALSE,"1","1.1","1","Westminster"
"949",525607.03408285,185782.24877762,4,FALSE,"1","1.1","1","Westminster"
"950",525614.61082337,185785.00648564,5,FALSE,"1","1.1","1","Westminster"
"951",525622.18756389,185782.24877762,6,FALSE,"1","1.1","1","Westminster"
"952",527175.93556743,184885.19194953,7,FALSE,"1","1.1","1","Westminster"
"953",527182.11218289,184880.00915377,8,FALSE,"1","1.1","1","Westminster"
"954",527183.51230795,184872.06865,9,FALSE,"1","1.1","1","Westminster"
"955",527183.51230795,183126.94115436,10,FALSE,"1","1.1","1","Westminster"
"956",527189.54304587,183092.73914003,11,FALSE,"1","1.1","1","Westminster"
"957",527206.90786364,183062.66239339,12,FALSE,"1","1.1","1","Westminster"
"958",527233.51230795,183040.33861398,13,FALSE,"1","1.1","1","Westminster"
"959",528744.83705201,182167.77486616,14,FALSE,"1","1.1","1","Westminster"
"960",528751.01366747,182162.5920704,15,FALSE,"1","1.1","1","Westminster"
"961",528752.41379253,182154.65156663,16,FALSE,"1","1.1","1","Westminster"
"962",528752.41379253,180409.52407099,17,FALSE,"1","1.1","1","Westminster"
"963",528758.44453045,180375.32205666,18,FALSE,"1","1.1","1","Westminster"
"964",528775.80934822,180345.24531002,19,FALSE,"1","1.1","1","Westminster"
"965",528802.41379253,180322.92153061,20,FALSE,"1","1.1","1","Westminster"
"966",530313.73853659,179450.3577828,21,FALSE,"1","1.1","1","Westminster"
"967",530319.91515205,179445.17498704,22,FALSE,"1","1.1","1","Westminster"
"968",530321.31527711,179437.23448327,23,FALSE,"1","1.1","1","Westminster"
"969",530321.31527711,177643.12082706,24,FALSE,"1","1.1","1","Westminster"
"970",530319.91515205,177635.18032329,25,FALSE,"1","1.1","1","Westminster"
"971",530313.73853659,177629.99752753,26,FALSE,"1","1.1","1","Westminster"
"972",528759.99053305,176732.94069944,27,FALSE,"1","1.1","1","Westminster"
"973",528752.41379253,176730.18299142,28,FALSE,"1","1.1","1","Westminster"
"974",528744.83705201,176732.94069944,29,FALSE,"1","1.1","1","Westminster"
"975",527191.08904847,177629.99752753,30,FALSE,"1","1.1","1","Westminster"
"976",527184.91243301,177635.18032329,31,FALSE,"1","1.1","1","Westminster"
"977",527183.51230795,177643.12082706,32,FALSE,"1","1.1","1","Westminster"
"978",527183.51230795,179388.2483227,33,FALSE,"1","1.1","1","Westminster"
"979",527177.48157003,179422.45033703,34,FALSE,"1","1.1","1","Westminster"
"980",527160.11675226,179452.52708367,35,FALSE,"1","1.1","1","Westminster"
"981",527133.51230795,179474.85086308,36,FALSE,"1","1.1","1","Westminster"
"982",525622.18756389,180347.41461089,37,FALSE,"1","1.1","1","Westminster"
"983",525616.01094843,180352.59740665,38,FALSE,"1","1.1","1","Westminster"
"984",525614.61082337,180360.53791042,39,FALSE,"1","1.1","1","Westminster"
"985",525614.61082337,182105.66540606,40,FALSE,"1","1.1","1","Westminster"
"986",525608.58008545,182139.86742039,41,FALSE,"1","1.1","1","Westminster"
"987",525591.21526768,182169.94416703,42,FALSE,"1","1.1","1","Westminster"
"988",525564.61082337,182192.26794644,43,FALSE,"1","1.1","1","Westminster"
"989",524053.28607931,183064.83169426,44,FALSE,"1","1.1","1","Westminster"
"990",524047.10946385,183070.01449002,45,FALSE,"1","1.1","1","Westminster"
"991",524045.70933879,183077.95499379,46,FALSE,"1","1.1","1","Westminster"
"992",524045.70933879,184872.06865,47,FALSE,"1","1.1","1","Westminster"
"993",525614.61082337,160415.31489972,1,FALSE,"1","1.1","1","Croydon"
"994",525616.01094843,160423.25540349,2,FALSE,"1","1.1","1","Croydon"
"995",525622.18756389,160428.43819925,3,FALSE,"1","1.1","1","Croydon"
"996",527175.93556743,161325.49502735,4,FALSE,"1","1.1","1","Croydon"
"997",527183.51230795,161328.25273537,5,FALSE,"1","1.1","1","Croydon"
"998",527191.08904847,161325.49502735,6,FALSE,"1","1.1","1","Croydon"
"999",528702.41379253,160452.93127953,7,FALSE,"1","1.1","1","Croydon"
"1000",528735.04897476,160441.05304461,8,FALSE,"1","1.1","1","Croydon"
"1001",528769.7786103,160441.05304461,9,FALSE,"1","1.1","1","Croydon"
"1002",528802.41379253,160452.93127953,10,FALSE,"1","1.1","1","Croydon"
"1003",530271.31527711,161301.00194707,11,FALSE,"1","1.1","1","Croydon"
"1004",530297.91972142,161323.32572648,12,FALSE,"1","1.1","1","Croydon"
"1005",530315.28453919,161353.40247312,13,FALSE,"1","1.1","1","Croydon"
"1006",530321.31527711,161387.60448745,14,FALSE,"1","1.1","1","Croydon"
"1007",530321.31527711,163083.74582252,15,FALSE,"1","1.1","1","Croydon"
"1008",530315.28453919,163117.94783685,16,FALSE,"1","1.1","1","Croydon"
"1009",530297.91972142,163148.02458349,17,FALSE,"1","1.1","1","Croydon"
"1010",530271.31527711,163170.3483629,18,FALSE,"1","1.1","1","Croydon"
"1011",528759.99053305,164042.91211071,19,FALSE,"1","1.1","1","Croydon"
"1012",528753.81391759,164048.09490647,20,FALSE,"1","1.1","1","Croydon"
"1013",528752.41379253,164056.03541024,21,FALSE,"1","1.1","1","Croydon"
"1014",528752.41379253,165850.14906645,22,FALSE,"1","1.1","1","Croydon"
"1015",528753.81391759,165858.08957022,23,FALSE,"1","1.1","1","Croydon"
"1016",528759.99053305,165863.27236598,24,FALSE,"1","1.1","1","Croydon"
"1017",530271.31527711,166735.8361138,25,FALSE,"1","1.1","1","Croydon"
"1018",530297.91972142,166758.15989321,26,FALSE,"1","1.1","1","Croydon"
"1019",530315.28453919,166788.23663985,27,FALSE,"1","1.1","1","Croydon"
"1020",530321.31527711,166822.43865418,28,FALSE,"1","1.1","1","Croydon"
"1021",530321.31527711,168567.56614982,29,FALSE,"1","1.1","1","Croydon"
"1022",530322.71540217,168575.50665359,30,FALSE,"1","1.1","1","Croydon"
"1023",530328.89201763,168580.68944935,31,FALSE,"1","1.1","1","Croydon"
"1024",531882.64002117,169477.74627744,32,FALSE,"1","1.1","1","Croydon"
"1025",531890.21676169,169480.50398546,33,FALSE,"1","1.1","1","Croydon"
"1026",531897.79350221,169477.74627744,34,FALSE,"1","1.1","1","Croydon"
"1027",533409.11824627,168605.18252963,35,FALSE,"1","1.1","1","Croydon"
"1028",533441.7534285,168593.30429471,36,FALSE,"1","1.1","1","Croydon"
"1029",533476.48306404,168593.30429471,37,FALSE,"1","1.1","1","Croydon"
"1030",533509.11824627,168605.18252963,38,FALSE,"1","1.1","1","Croydon"
"1031",535020.44299033,169477.74627744,39,FALSE,"1","1.1","1","Croydon"
"1032",535028.01973085,169480.50398546,40,FALSE,"1","1.1","1","Croydon"
"1033",535035.59647137,169477.74627744,41,FALSE,"1","1.1","1","Croydon"
"1034",536589.34447491,168580.68944935,42,FALSE,"1","1.1","1","Croydon"
"1035",536595.52109037,168575.50665359,43,FALSE,"1","1.1","1","Croydon"
"1036",536596.92121543,168567.56614982,44,FALSE,"1","1.1","1","Croydon"
"1037",536596.92121543,166822.43865418,45,FALSE,"1","1.1","1","Croydon"
"1038",536602.95195335,166788.23663985,46,FALSE,"1","1.1","1","Croydon"
"1039",536620.31677112,166758.15989321,47,FALSE,"1","1.1","1","Croydon"
"1040",536646.92121543,166735.8361138,48,FALSE,"1","1.1","1","Croydon"
"1041",538158.24595949,165863.27236598,49,FALSE,"1","1.1","1","Croydon"
"1042",538164.42257495,165858.08957022,50,FALSE,"1","1.1","1","Croydon"
"1043",538165.82270001,165850.14906645,51,FALSE,"1","1.1","1","Croydon"
"1044",538165.82270001,164105.02157081,52,FALSE,"1","1.1","1","Croydon"
"1045",538171.85343793,164070.81955648,53,FALSE,"1","1.1","1","Croydon"
"1046",538189.2182557,164040.74280984,54,FALSE,"1","1.1","1","Croydon"
"1047",538215.82270001,164018.41903043,55,FALSE,"1","1.1","1","Croydon"
"1048",539727.14744407,163145.85528262,56,FALSE,"1","1.1","1","Croydon"
"1049",539733.32405953,163140.67248686,57,FALSE,"1","1.1","1","Croydon"
"1050",539734.72418459,163132.73198309,58,FALSE,"1","1.1","1","Croydon"
"1051",539734.72418459,161338.61832688,59,FALSE,"1","1.1","1","Croydon"
"1052",539733.32405953,161330.67782311,60,FALSE,"1","1.1","1","Croydon"
"1053",539727.14744407,161325.49502735,61,FALSE,"1","1.1","1","Croydon"
"1054",538173.39944053,160428.43819926,62,FALSE,"1","1.1","1","Croydon"
"1055",538165.82270001,160425.68049124,63,FALSE,"1","1.1","1","Croydon"
"1056",538158.24595949,160428.43819926,64,FALSE,"1","1.1","1","Croydon"
"1057",536646.92121543,161301.00194707,65,FALSE,"1","1.1","1","Croydon"
"1058",536614.2860332,161312.88018199,66,FALSE,"1","1.1","1","Croydon"
"1059",536579.55639766,161312.88018199,67,FALSE,"1","1.1","1","Croydon"
"1060",536546.92121543,161301.00194707,68,FALSE,"1","1.1","1","Croydon"
"1061",535078.01973085,160452.93127954,69,FALSE,"1","1.1","1","Croydon"
"1062",535051.41528654,160430.60750013,70,FALSE,"1","1.1","1","Croydon"
"1063",535034.05046877,160400.53075349,71,FALSE,"1","1.1","1","Croydon"
"1064",535028.01973085,160366.32873916,72,FALSE,"1","1.1","1","Croydon"
"1065",535028.01973085,158621.20124352,73,FALSE,"1","1.1","1","Croydon"
"1066",535026.61960579,158613.26073975,74,FALSE,"1","1.1","1","Croydon"
"1067",535020.44299033,158608.07794399,75,FALSE,"1","1.1","1","Croydon"
"1068",533509.11824627,157735.51419617,76,FALSE,"1","1.1","1","Croydon"
"1069",533482.51380196,157713.19041676,77,FALSE,"1","1.1","1","Croydon"
"1070",533465.14898419,157683.11367012,78,FALSE,"1","1.1","1","Croydon"
"1071",533459.11824627,157648.91165579,79,FALSE,"1","1.1","1","Croydon"
"1072",533459.11824627,155903.78416015,80,FALSE,"1","1.1","1","Croydon"
"1073",533457.71812121,155895.84365638,81,FALSE,"1","1.1","1","Croydon"
"1074",533451.54150575,155890.66086062,82,FALSE,"1","1.1","1","Croydon"
"1075",531897.79350221,154993.60403253,83,FALSE,"1","1.1","1","Croydon"
"1076",531890.21676169,154990.84632451,84,FALSE,"1","1.1","1","Croydon"
"1077",531882.64002117,154993.60403253,85,FALSE,"1","1.1","1","Croydon"
"1078",530328.89201763,155890.66086062,86,FALSE,"1","1.1","1","Croydon"
"1079",530322.71540217,155895.84365638,87,FALSE,"1","1.1","1","Croydon"
"1080",530321.31527711,155903.78416015,88,FALSE,"1","1.1","1","Croydon"
"1081",530321.31527711,157648.91165579,89,FALSE,"1","1.1","1","Croydon"
"1082",530315.28453919,157683.11367012,90,FALSE,"1","1.1","1","Croydon"
"1083",530297.91972142,157713.19041676,91,FALSE,"1","1.1","1","Croydon"
"1084",530271.31527711,157735.51419617,92,FALSE,"1","1.1","1","Croydon"
"1085",528802.41379253,158583.58486371,93,FALSE,"1","1.1","1","Croydon"
"1086",528769.7786103,158595.46309863,94,FALSE,"1","1.1","1","Croydon"
"1087",528735.04897476,158595.46309863,95,FALSE,"1","1.1","1","Croydon"
"1088",528702.41379253,158583.58486371,96,FALSE,"1","1.1","1","Croydon"
"1089",527191.08904847,157711.02111589,97,FALSE,"1","1.1","1","Croydon"
"1090",527183.51230795,157708.26340787,98,FALSE,"1","1.1","1","Croydon"
"1091",527175.93556743,157711.02111589,99,FALSE,"1","1.1","1","Croydon"
"1092",525622.18756389,158608.07794399,100,FALSE,"1","1.1","1","Croydon"
"1093",525616.01094843,158613.26073975,101,FALSE,"1","1.1","1","Croydon"
