"","long","lat","order","hole","piece","group","id"
"366",542872.527153753,172199.537793983,2,FALSE,"1","ID53.1","ID53"
"367",544441.428638333,171293.732099529,3,FALSE,"1","ID53.1","ID53"
"368",544441.428638333,169482.12071062,4,FALSE,"1","ID53.1","ID53"
"369",542872.527153753,168576.315016166,5,FALSE,"1","ID53.1","ID53"
"370",541303.625669173,169482.12071062,6,FALSE,"1","ID53.1","ID53"
"371",541303.625669173,171293.732099529,7,FALSE,"1","ID53.1","ID53"
"372",544441.428638333,171293.732099529,1,FALSE,"1","ID54.1","ID54"
"373",546010.330122914,172199.537793983,2,FALSE,"1","ID54.1","ID54"
"374",547579.231607494,171293.732099529,3,FALSE,"1","ID54.1","ID54"
"375",547579.231607494,169482.12071062,4,FALSE,"1","ID54.1","ID54"
"376",546010.330122914,168576.315016166,5,FALSE,"1","ID54.1","ID54"
"377",544441.428638333,169482.12071062,6,FALSE,"1","ID54.1","ID54"
"378",544441.428638333,171293.732099529,7,FALSE,"1","ID54.1","ID54"
"379",547579.231607494,171293.732099529,1,FALSE,"1","ID55.1","ID55"
"380",549148.133092075,172199.537793983,2,FALSE,"1","ID55.1","ID55"
"381",550717.034576655,171293.732099529,3,FALSE,"1","ID55.1","ID55"
"382",550717.034576655,169482.12071062,4,FALSE,"1","ID55.1","ID55"
"383",549148.133092075,168576.315016166,5,FALSE,"1","ID55.1","ID55"
"384",547579.231607494,169482.12071062,6,FALSE,"1","ID55.1","ID55"
"385",547579.231607494,171293.732099529,7,FALSE,"1","ID55.1","ID55"
"386",508356.694492984,174011.149182892,1,FALSE,"1","ID56.1","ID56"
"387",509925.595977565,174916.954877347,2,FALSE,"1","ID56.1","ID56"
"388",511494.497462145,174011.149182892,3,FALSE,"1","ID56.1","ID56"
"389",511494.497462145,172199.537793984,4,FALSE,"1","ID56.1","ID56"
"390",509925.595977565,171293.732099529,5,FALSE,"1","ID56.1","ID56"
"391",508356.694492984,172199.537793984,6,FALSE,"1","ID56.1","ID56"
"392",508356.694492984,174011.149182892,7,FALSE,"1","ID56.1","ID56"
"393",511494.497462145,174011.149182892,1,FALSE,"1","ID57.1","ID57"
"394",513063.398946725,174916.954877347,2,FALSE,"1","ID57.1","ID57"
"395",514632.300431306,174011.149182892,3,FALSE,"1","ID57.1","ID57"
"396",514632.300431306,172199.537793984,4,FALSE,"1","ID57.1","ID57"
"397",513063.398946725,171293.732099529,5,FALSE,"1","ID57.1","ID57"
"398",511494.497462145,172199.537793984,6,FALSE,"1","ID57.1","ID57"
"399",511494.497462145,174011.149182892,7,FALSE,"1","ID57.1","ID57"
"400",514632.300431306,174011.149182892,1,FALSE,"1","ID58.1","ID58"
"401",516201.201915886,174916.954877347,2,FALSE,"1","ID58.1","ID58"
"402",517770.103400466,174011.149182892,3,FALSE,"1","ID58.1","ID58"
"403",517770.103400466,172199.537793984,4,FALSE,"1","ID58.1","ID58"
"404",516201.201915886,171293.732099529,5,FALSE,"1","ID58.1","ID58"
"405",514632.300431306,172199.537793984,6,FALSE,"1","ID58.1","ID58"
"406",514632.300431306,174011.149182892,7,FALSE,"1","ID58.1","ID58"
"407",517770.103400467,174011.149182892,1,FALSE,"1","ID59.1","ID59"
"408",519339.004885047,174916.954877347,2,FALSE,"1","ID59.1","ID59"
"409",520907.906369627,174011.149182892,3,FALSE,"1","ID59.1","ID59"
"410",520907.906369627,172199.537793984,4,FALSE,"1","ID59.1","ID59"
"411",519339.004885047,171293.732099529,5,FALSE,"1","ID59.1","ID59"
"412",517770.103400467,172199.537793984,6,FALSE,"1","ID59.1","ID59"
"413",517770.103400467,174011.149182892,7,FALSE,"1","ID59.1","ID59"
"414",520907.906369628,174011.149182892,1,FALSE,"1","ID60.1","ID60"
"415",522476.807854208,174916.954877347,2,FALSE,"1","ID60.1","ID60"
"416",524045.709338788,174011.149182892,3,FALSE,"1","ID60.1","ID60"
"417",524045.709338788,172199.537793984,4,FALSE,"1","ID60.1","ID60"
"418",522476.807854208,171293.732099529,5,FALSE,"1","ID60.1","ID60"
"419",520907.906369628,172199.537793984,6,FALSE,"1","ID60.1","ID60"
"420",520907.906369628,174011.149182892,7,FALSE,"1","ID60.1","ID60"
"421",524045.709338788,174011.149182892,1,FALSE,"1","ID61.1","ID61"
"422",525614.610823369,174916.954877347,2,FALSE,"1","ID61.1","ID61"
"423",527183.512307949,174011.149182892,3,FALSE,"1","ID61.1","ID61"
"424",527183.512307949,172199.537793984,4,FALSE,"1","ID61.1","ID61"
"425",525614.610823369,171293.732099529,5,FALSE,"1","ID61.1","ID61"
"426",524045.709338788,172199.537793984,6,FALSE,"1","ID61.1","ID61"
"427",524045.709338788,174011.149182892,7,FALSE,"1","ID61.1","ID61"
"428",527183.512307949,174011.149182892,1,FALSE,"1","ID62.1","ID62"
"429",528752.413792529,174916.954877347,2,FALSE,"1","ID62.1","ID62"
"430",530321.31527711,174011.149182892,3,FALSE,"1","ID62.1","ID62"
"431",530321.31527711,172199.537793984,4,FALSE,"1","ID62.1","ID62"
"432",528752.413792529,171293.732099529,5,FALSE,"1","ID62.1","ID62"
"433",527183.512307949,172199.537793984,6,FALSE,"1","ID62.1","ID62"
"434",527183.512307949,174011.149182892,7,FALSE,"1","ID62.1","ID62"
"435",530321.31527711,174011.149182892,1,FALSE,"1","ID63.1","ID63"
"436",531890.21676169,174916.954877347,2,FALSE,"1","ID63.1","ID63"
"437",533459.11824627,174011.149182892,3,FALSE,"1","ID63.1","ID63"
"438",533459.11824627,172199.537793984,4,FALSE,"1","ID63.1","ID63"
"439",531890.21676169,171293.732099529,5,FALSE,"1","ID63.1","ID63"
"440",530321.31527711,172199.537793984,6,FALSE,"1","ID63.1","ID63"
"441",530321.31527711,174011.149182892,7,FALSE,"1","ID63.1","ID63"
"442",533459.118246271,174011.149182892,1,FALSE,"1","ID64.1","ID64"
"443",535028.019730851,174916.954877347,2,FALSE,"1","ID64.1","ID64"
"444",536596.921215431,174011.149182892,3,FALSE,"1","ID64.1","ID64"
"445",536596.921215431,172199.537793984,4,FALSE,"1","ID64.1","ID64"
"446",535028.019730851,171293.732099529,5,FALSE,"1","ID64.1","ID64"
"447",533459.118246271,172199.537793984,6,FALSE,"1","ID64.1","ID64"
"448",533459.118246271,174011.149182892,7,FALSE,"1","ID64.1","ID64"
"449",536596.921215432,174011.149182892,1,FALSE,"1","ID65.1","ID65"
"450",538165.822700012,174916.954877347,2,FALSE,"1","ID65.1","ID65"
"451",539734.724184592,174011.149182892,3,FALSE,"1","ID65.1","ID65"
"452",539734.724184592,172199.537793984,4,FALSE,"1","ID65.1","ID65"
"453",538165.822700012,171293.732099529,5,FALSE,"1","ID65.1","ID65"
"454",536596.921215432,172199.537793984,6,FALSE,"1","ID65.1","ID65"
"455",536596.921215432,174011.149182892,7,FALSE,"1","ID65.1","ID65"
"456",539734.724184592,174011.149182892,1,FALSE,"1","ID66.1","ID66"
"457",541303.625669172,174916.954877347,2,FALSE,"1","ID66.1","ID66"
"458",542872.527153753,174011.149182892,3,FALSE,"1","ID66.1","ID66"
"459",542872.527153753,172199.537793984,4,FALSE,"1","ID66.1","ID66"
"460",541303.625669172,171293.732099529,5,FALSE,"1","ID66.1","ID66"
"461",539734.724184592,172199.537793984,6,FALSE,"1","ID66.1","ID66"
"462",539734.724184592,174011.149182892,7,FALSE,"1","ID66.1","ID66"
"463",542872.527153753,174011.149182892,1,FALSE,"1","ID67.1","ID67"
"464",544441.428638333,174916.954877347,2,FALSE,"1","ID67.1","ID67"
"465",546010.330122914,174011.149182892,3,FALSE,"1","ID67.1","ID67"
"466",546010.330122914,172199.537793984,4,FALSE,"1","ID67.1","ID67"
"467",544441.428638333,171293.732099529,5,FALSE,"1","ID67.1","ID67"
"468",542872.527153753,172199.537793984,6,FALSE,"1","ID67.1","ID67"
"469",542872.527153753,174011.149182892,7,FALSE,"1","ID67.1","ID67"
"470",546010.330122914,174011.149182892,1,FALSE,"1","ID68.1","ID68"
"471",547579.231607494,174916.954877347,2,FALSE,"1","ID68.1","ID68"
"472",549148.133092074,174011.149182892,3,FALSE,"1","ID68.1","ID68"
"473",549148.133092074,172199.537793984,4,FALSE,"1","ID68.1","ID68"
"474",547579.231607494,171293.732099529,5,FALSE,"1","ID68.1","ID68"
"475",546010.330122914,172199.537793984,6,FALSE,"1","ID68.1","ID68"
"476",546010.330122914,174011.149182892,7,FALSE,"1","ID68.1","ID68"
"477",549148.133092075,174011.149182892,1,FALSE,"1","ID69.1","ID69"
"478",550717.034576655,174916.954877347,2,FALSE,"1","ID69.1","ID69"
"479",552285.936061235,174011.149182892,3,FALSE,"1","ID69.1","ID69"
"480",552285.936061235,172199.537793984,4,FALSE,"1","ID69.1","ID69"
"481",550717.034576655,171293.732099529,5,FALSE,"1","ID69.1","ID69"
"482",549148.133092075,172199.537793984,6,FALSE,"1","ID69.1","ID69"
"483",549148.133092075,174011.149182892,7,FALSE,"1","ID69.1","ID69"
"484",506787.793008404,176728.566266256,1,FALSE,"1","ID70.1","ID70"
"485",508356.694492984,177634.37196071,2,FALSE,"1","ID70.1","ID70"
"486",509925.595977564,176728.566266256,3,FALSE,"1","ID70.1","ID70"
"487",509925.595977564,174916.954877347,4,FALSE,"1","ID70.1","ID70"
"488",508356.694492984,174011.149182893,5,FALSE,"1","ID70.1","ID70"
"489",506787.793008404,174916.954877347,6,FALSE,"1","ID70.1","ID70"
"490",506787.793008404,176728.566266256,7,FALSE,"1","ID70.1","ID70"
"491",509925.595977565,176728.566266256,1,FALSE,"1","ID71.1","ID71"
"492",511494.497462145,177634.37196071,2,FALSE,"1","ID71.1","ID71"
"493",513063.398946725,176728.566266256,3,FALSE,"1","ID71.1","ID71"
"494",513063.398946725,174916.954877347,4,FALSE,"1","ID71.1","ID71"
"495",511494.497462145,174011.149182893,5,FALSE,"1","ID71.1","ID71"
"496",509925.595977565,174916.954877347,6,FALSE,"1","ID71.1","ID71"
"497",509925.595977565,176728.566266256,7,FALSE,"1","ID71.1","ID71"
"498",513063.398946726,176728.566266256,1,FALSE,"1","ID72.1","ID72"
"499",514632.300431306,177634.37196071,2,FALSE,"1","ID72.1","ID72"
"500",516201.201915886,176728.566266256,3,FALSE,"1","ID72.1","ID72"
"501",516201.201915886,174916.954877347,4,FALSE,"1","ID72.1","ID72"
"502",514632.300431306,174011.149182893,5,FALSE,"1","ID72.1","ID72"
"503",513063.398946726,174916.954877347,6,FALSE,"1","ID72.1","ID72"
"504",513063.398946726,176728.566266256,7,FALSE,"1","ID72.1","ID72"
"505",516201.201915886,176728.566266256,1,FALSE,"1","ID73.1","ID73"
"506",517770.103400467,177634.37196071,2,FALSE,"1","ID73.1","ID73"
"507",519339.004885047,176728.566266256,3,FALSE,"1","ID73.1","ID73"
"508",519339.004885047,174916.954877347,4,FALSE,"1","ID73.1","ID73"
"509",517770.103400467,174011.149182893,5,FALSE,"1","ID73.1","ID73"
"510",516201.201915886,174916.954877347,6,FALSE,"1","ID73.1","ID73"
"511",516201.201915886,176728.566266256,7,FALSE,"1","ID73.1","ID73"
"512",519339.004885047,176728.566266256,1,FALSE,"1","ID74.1","ID74"
"513",520907.906369627,177634.37196071,2,FALSE,"1","ID74.1","ID74"
"514",522476.807854208,176728.566266256,3,FALSE,"1","ID74.1","ID74"
"515",522476.807854208,174916.954877347,4,FALSE,"1","ID74.1","ID74"
"516",520907.906369627,174011.149182893,5,FALSE,"1","ID74.1","ID74"
"517",519339.004885047,174916.954877347,6,FALSE,"1","ID74.1","ID74"
"518",519339.004885047,176728.566266256,7,FALSE,"1","ID74.1","ID74"
"519",522476.807854208,176728.566266256,1,FALSE,"1","ID75.1","ID75"
"520",524045.709338788,177634.37196071,2,FALSE,"1","ID75.1","ID75"
"521",525614.610823368,176728.566266256,3,FALSE,"1","ID75.1","ID75"
"522",525614.610823368,174916.954877347,4,FALSE,"1","ID75.1","ID75"
"523",524045.709338788,174011.149182893,5,FALSE,"1","ID75.1","ID75"
"524",522476.807854208,174916.954877347,6,FALSE,"1","ID75.1","ID75"
"525",522476.807854208,176728.566266256,7,FALSE,"1","ID75.1","ID75"
"526",525614.610823369,176728.566266256,1,FALSE,"1","ID76.1","ID76"
"527",527183.512307949,177634.37196071,2,FALSE,"1","ID76.1","ID76"
"528",528752.413792529,176728.566266256,3,FALSE,"1","ID76.1","ID76"
"529",528752.413792529,174916.954877347,4,FALSE,"1","ID76.1","ID76"
"530",527183.512307949,174011.149182893,5,FALSE,"1","ID76.1","ID76"
"531",525614.610823369,174916.954877347,6,FALSE,"1","ID76.1","ID76"
"532",525614.610823369,176728.566266256,7,FALSE,"1","ID76.1","ID76"
"533",528752.413792529,176728.566266256,1,FALSE,"1","ID77.1","ID77"
"534",530321.31527711,177634.37196071,2,FALSE,"1","ID77.1","ID77"
"535",531890.21676169,176728.566266256,3,FALSE,"1","ID77.1","ID77"
"536",531890.21676169,174916.954877347,4,FALSE,"1","ID77.1","ID77"
"537",530321.31527711,174011.149182893,5,FALSE,"1","ID77.1","ID77"
"538",528752.413792529,174916.954877347,6,FALSE,"1","ID77.1","ID77"
"539",528752.413792529,176728.566266256,7,FALSE,"1","ID77.1","ID77"
"540",531890.21676169,176728.566266256,1,FALSE,"1","ID78.1","ID78"
"541",533459.118246271,177634.37196071,2,FALSE,"1","ID78.1","ID78"
"542",535028.019730851,176728.566266256,3,FALSE,"1","ID78.1","ID78"
"543",535028.019730851,174916.954877347,4,FALSE,"1","ID78.1","ID78"
"544",533459.118246271,174011.149182893,5,FALSE,"1","ID78.1","ID78"
"545",531890.21676169,174916.954877347,6,FALSE,"1","ID78.1","ID78"
"546",531890.21676169,176728.566266256,7,FALSE,"1","ID78.1","ID78"
"547",535028.019730851,176728.566266256,1,FALSE,"1","ID79.1","ID79"
"548",536596.921215431,177634.37196071,2,FALSE,"1","ID79.1","ID79"
"549",538165.822700012,176728.566266256,3,FALSE,"1","ID79.1","ID79"
"550",538165.822700012,174916.954877347,4,FALSE,"1","ID79.1","ID79"
"551",536596.921215431,174011.149182893,5,FALSE,"1","ID79.1","ID79"
"552",535028.019730851,174916.954877347,6,FALSE,"1","ID79.1","ID79"
"553",535028.019730851,176728.566266256,7,FALSE,"1","ID79.1","ID79"
"554",538165.822700012,176728.566266256,1,FALSE,"1","ID80.1","ID80"
"555",539734.724184592,177634.37196071,2,FALSE,"1","ID80.1","ID80"
"556",541303.625669172,176728.566266256,3,FALSE,"1","ID80.1","ID80"
"557",541303.625669172,174916.954877347,4,FALSE,"1","ID80.1","ID80"
"558",539734.724184592,174011.149182893,5,FALSE,"1","ID80.1","ID80"
"559",538165.822700012,174916.954877347,6,FALSE,"1","ID80.1","ID80"
"560",538165.822700012,176728.566266256,7,FALSE,"1","ID80.1","ID80"
"561",541303.625669173,176728.566266256,1,FALSE,"1","ID81.1","ID81"
"562",542872.527153753,177634.37196071,2,FALSE,"1","ID81.1","ID81"
"563",544441.428638333,176728.566266256,3,FALSE,"1","ID81.1","ID81"
"564",544441.428638333,174916.954877347,4,FALSE,"1","ID81.1","ID81"
"565",542872.527153753,174011.149182893,5,FALSE,"1","ID81.1","ID81"
"566",541303.625669173,174916.954877347,6,FALSE,"1","ID81.1","ID81"
"567",541303.625669173,176728.566266256,7,FALSE,"1","ID81.1","ID81"
"568",544441.428638333,176728.566266256,1,FALSE,"1","ID82.1","ID82"
"569",546010.330122914,177634.37196071,2,FALSE,"1","ID82.1","ID82"
"570",547579.231607494,176728.566266256,3,FALSE,"1","ID82.1","ID82"
"571",547579.231607494,174916.954877347,4,FALSE,"1","ID82.1","ID82"
"572",546010.330122914,174011.149182893,5,FALSE,"1","ID82.1","ID82"
"573",544441.428638333,174916.954877347,6,FALSE,"1","ID82.1","ID82"
"574",544441.428638333,176728.566266256,7,FALSE,"1","ID82.1","ID82"
"575",547579.231607494,176728.566266256,1,FALSE,"1","ID83.1","ID83"
"576",549148.133092075,177634.37196071,2,FALSE,"1","ID83.1","ID83"
"577",550717.034576655,176728.566266256,3,FALSE,"1","ID83.1","ID83"
"578",550717.034576655,174916.954877347,4,FALSE,"1","ID83.1","ID83"
"579",549148.133092075,174011.149182893,5,FALSE,"1","ID83.1","ID83"
"580",547579.231607494,174916.954877347,6,FALSE,"1","ID83.1","ID83"
"581",547579.231607494,176728.566266256,7,FALSE,"1","ID83.1","ID83"
"582",550717.034576655,176728.566266256,1,FALSE,"1","ID84.1","ID84"
"583",552285.936061235,177634.37196071,2,FALSE,"1","ID84.1","ID84"
"584",553854.837545816,176728.566266256,3,FALSE,"1","ID84.1","ID84"
"585",553854.837545816,174916.954877347,4,FALSE,"1","ID84.1","ID84"
"586",552285.936061235,174011.149182893,5,FALSE,"1","ID84.1","ID84"
"587",550717.034576655,174916.954877347,6,FALSE,"1","ID84.1","ID84"
"588",550717.034576655,176728.566266256,7,FALSE,"1","ID84.1","ID84"
"589",505218.891523823,179445.983349619,1,FALSE,"1","ID85.1","ID85"
"590",506787.793008404,180351.789044074,2,FALSE,"1","ID85.1","ID85"
"591",508356.694492984,179445.983349619,3,FALSE,"1","ID85.1","ID85"
"592",508356.694492984,177634.371960711,4,FALSE,"1","ID85.1","ID85"
"593",506787.793008404,176728.566266256,5,FALSE,"1","ID85.1","ID85"
"594",505218.891523823,177634.371960711,6,FALSE,"1","ID85.1","ID85"
"595",505218.891523823,179445.983349619,7,FALSE,"1","ID85.1","ID85"
"596",508356.694492984,179445.983349619,1,FALSE,"1","ID86.1","ID86"
"597",509925.595977565,180351.789044074,2,FALSE,"1","ID86.1","ID86"
"598",511494.497462145,179445.983349619,3,FALSE,"1","ID86.1","ID86"
"599",511494.497462145,177634.371960711,4,FALSE,"1","ID86.1","ID86"
"600",509925.595977565,176728.566266256,5,FALSE,"1","ID86.1","ID86"
"601",508356.694492984,177634.371960711,6,FALSE,"1","ID86.1","ID86"
"602",508356.694492984,179445.983349619,7,FALSE,"1","ID86.1","ID86"
"603",511494.497462145,179445.983349619,1,FALSE,"1","ID87.1","ID87"
"604",513063.398946725,180351.789044074,2,FALSE,"1","ID87.1","ID87"
"605",514632.300431306,179445.983349619,3,FALSE,"1","ID87.1","ID87"
"606",514632.300431306,177634.371960711,4,FALSE,"1","ID87.1","ID87"
"607",513063.398946725,176728.566266256,5,FALSE,"1","ID87.1","ID87"
"608",511494.497462145,177634.371960711,6,FALSE,"1","ID87.1","ID87"
"609",511494.497462145,179445.983349619,7,FALSE,"1","ID87.1","ID87"
"610",514632.300431306,179445.983349619,1,FALSE,"1","ID88.1","ID88"
"611",516201.201915886,180351.789044074,2,FALSE,"1","ID88.1","ID88"
"612",517770.103400466,179445.983349619,3,FALSE,"1","ID88.1","ID88"
"613",517770.103400466,177634.371960711,4,FALSE,"1","ID88.1","ID88"
"614",516201.201915886,176728.566266256,5,FALSE,"1","ID88.1","ID88"
"615",514632.300431306,177634.371960711,6,FALSE,"1","ID88.1","ID88"
"616",514632.300431306,179445.983349619,7,FALSE,"1","ID88.1","ID88"
"617",517770.103400467,179445.983349619,1,FALSE,"1","ID89.1","ID89"
"618",519339.004885047,180351.789044074,2,FALSE,"1","ID89.1","ID89"
"619",520907.906369627,179445.983349619,3,FALSE,"1","ID89.1","ID89"
"620",520907.906369627,177634.371960711,4,FALSE,"1","ID89.1","ID89"
"621",519339.004885047,176728.566266256,5,FALSE,"1","ID89.1","ID89"
"622",517770.103400467,177634.371960711,6,FALSE,"1","ID89.1","ID89"
"623",517770.103400467,179445.983349619,7,FALSE,"1","ID89.1","ID89"
"624",520907.906369628,179445.983349619,1,FALSE,"1","ID90.1","ID90"
"625",522476.807854208,180351.789044074,2,FALSE,"1","ID90.1","ID90"
"626",524045.709338788,179445.983349619,3,FALSE,"1","ID90.1","ID90"
"627",524045.709338788,177634.371960711,4,FALSE,"1","ID90.1","ID90"
"628",522476.807854208,176728.566266256,5,FALSE,"1","ID90.1","ID90"
"629",520907.906369628,177634.371960711,6,FALSE,"1","ID90.1","ID90"
"630",520907.906369628,179445.983349619,7,FALSE,"1","ID90.1","ID90"
"631",524045.709338788,179445.983349619,1,FALSE,"1","ID91.1","ID91"
"632",525614.610823369,180351.789044074,2,FALSE,"1","ID91.1","ID91"
"633",527183.512307949,179445.983349619,3,FALSE,"1","ID91.1","ID91"
"634",527183.512307949,177634.371960711,4,FALSE,"1","ID91.1","ID91"
"635",525614.610823369,176728.566266256,5,FALSE,"1","ID91.1","ID91"
"636",524045.709338788,177634.371960711,6,FALSE,"1","ID91.1","ID91"
"637",524045.709338788,179445.983349619,7,FALSE,"1","ID91.1","ID91"
"638",527183.512307949,179445.983349619,1,FALSE,"1","ID92.1","ID92"
"639",528752.413792529,180351.789044074,2,FALSE,"1","ID92.1","ID92"
"640",530321.31527711,179445.983349619,3,FALSE,"1","ID92.1","ID92"
"641",530321.31527711,177634.371960711,4,FALSE,"1","ID92.1","ID92"
"642",528752.413792529,176728.566266256,5,FALSE,"1","ID92.1","ID92"
"643",527183.512307949,177634.371960711,6,FALSE,"1","ID92.1","ID92"
"644",527183.512307949,179445.983349619,7,FALSE,"1","ID92.1","ID92"
"645",530321.31527711,179445.983349619,1,FALSE,"1","ID93.1","ID93"
"646",531890.21676169,180351.789044074,2,FALSE,"1","ID93.1","ID93"
"647",533459.11824627,179445.983349619,3,FALSE,"1","ID93.1","ID93"
"648",533459.11824627,177634.371960711,4,FALSE,"1","ID93.1","ID93"
"649",531890.21676169,176728.566266256,5,FALSE,"1","ID93.1","ID93"
"650",530321.31527711,177634.371960711,6,FALSE,"1","ID93.1","ID93"
"651",530321.31527711,179445.983349619,7,FALSE,"1","ID93.1","ID93"
"652",533459.118246271,179445.983349619,1,FALSE,"1","ID94.1","ID94"
"653",535028.019730851,180351.789044074,2,FALSE,"1","ID94.1","ID94"
"654",536596.921215431,179445.983349619,3,FALSE,"1","ID94.1","ID94"
"655",536596.921215431,177634.371960711,4,FALSE,"1","ID94.1","ID94"
"656",535028.019730851,176728.566266256,5,FALSE,"1","ID94.1","ID94"
"657",533459.118246271,177634.371960711,6,FALSE,"1","ID94.1","ID94"
"658",533459.118246271,179445.983349619,7,FALSE,"1","ID94.1","ID94"
"659",536596.921215432,179445.983349619,1,FALSE,"1","ID95.1","ID95"
"660",538165.822700012,180351.789044074,2,FALSE,"1","ID95.1","ID95"
"661",539734.724184592,179445.983349619,3,FALSE,"1","ID95.1","ID95"
"662",539734.724184592,177634.371960711,4,FALSE,"1","ID95.1","ID95"
"663",538165.822700012,176728.566266256,5,FALSE,"1","ID95.1","ID95"
"664",536596.921215432,177634.371960711,6,FALSE,"1","ID95.1","ID95"
"665",536596.921215432,179445.983349619,7,FALSE,"1","ID95.1","ID95"
"666",539734.724184592,179445.983349619,1,FALSE,"1","ID96.1","ID96"
"667",541303.625669172,180351.789044074,2,FALSE,"1","ID96.1","ID96"
"668",542872.527153753,179445.983349619,3,FALSE,"1","ID96.1","ID96"
"669",542872.527153753,177634.371960711,4,FALSE,"1","ID96.1","ID96"
"670",541303.625669172,176728.566266256,5,FALSE,"1","ID96.1","ID96"
"671",539734.724184592,177634.371960711,6,FALSE,"1","ID96.1","ID96"
"672",539734.724184592,179445.983349619,7,FALSE,"1","ID96.1","ID96"
"673",542872.527153753,179445.983349619,1,FALSE,"1","ID97.1","ID97"
"674",544441.428638333,180351.789044074,2,FALSE,"1","ID97.1","ID97"
"675",546010.330122914,179445.983349619,3,FALSE,"1","ID97.1","ID97"
"676",546010.330122914,177634.371960711,4,FALSE,"1","ID97.1","ID97"
"677",544441.428638333,176728.566266256,5,FALSE,"1","ID97.1","ID97"
"678",542872.527153753,177634.371960711,6,FALSE,"1","ID97.1","ID97"
"679",542872.527153753,179445.983349619,7,FALSE,"1","ID97.1","ID97"
"680",546010.330122914,179445.983349619,1,FALSE,"1","ID98.1","ID98"
"681",547579.231607494,180351.789044074,2,FALSE,"1","ID98.1","ID98"
"682",549148.133092074,179445.983349619,3,FALSE,"1","ID98.1","ID98"
"683",549148.133092074,177634.371960711,4,FALSE,"1","ID98.1","ID98"
"684",547579.231607494,176728.566266256,5,FALSE,"1","ID98.1","ID98"
"685",546010.330122914,177634.371960711,6,FALSE,"1","ID98.1","ID98"
"686",546010.330122914,179445.983349619,7,FALSE,"1","ID98.1","ID98"
"687",549148.133092075,179445.983349619,1,FALSE,"1","ID99.1","ID99"
"688",550717.034576655,180351.789044074,2,FALSE,"1","ID99.1","ID99"
"689",552285.936061235,179445.983349619,3,FALSE,"1","ID99.1","ID99"
"690",552285.936061235,177634.371960711,4,FALSE,"1","ID99.1","ID99"
"691",550717.034576655,176728.566266256,5,FALSE,"1","ID99.1","ID99"
"692",549148.133092075,177634.371960711,6,FALSE,"1","ID99.1","ID99"
"693",549148.133092075,179445.983349619,7,FALSE,"1","ID99.1","ID99"
"694",552285.936061236,179445.983349619,1,FALSE,"1","ID100.1","ID100"
"695",553854.837545816,180351.789044074,2,FALSE,"1","ID100.1","ID100"
"696",555423.739030396,179445.983349619,3,FALSE,"1","ID100.1","ID100"
"697",555423.739030396,177634.371960711,4,FALSE,"1","ID100.1","ID100"
"698",553854.837545816,176728.566266256,5,FALSE,"1","ID100.1","ID100"
"699",552285.936061236,177634.371960711,6,FALSE,"1","ID100.1","ID100"
"700",552285.936061236,179445.983349619,7,FALSE,"1","ID100.1","ID100"
"701",503649.990039243,182163.400432983,1,FALSE,"1","ID101.1","ID101"
"702",505218.891523823,183069.206127437,2,FALSE,"1","ID101.1","ID101"
"703",506787.793008404,182163.400432983,3,FALSE,"1","ID101.1","ID101"
"704",506787.793008404,180351.789044074,4,FALSE,"1","ID101.1","ID101"
"705",505218.891523823,179445.98334962,5,FALSE,"1","ID101.1","ID101"
"706",503649.990039243,180351.789044074,6,FALSE,"1","ID101.1","ID101"
"707",503649.990039243,182163.400432983,7,FALSE,"1","ID101.1","ID101"
"708",506787.793008404,182163.400432983,1,FALSE,"1","ID102.1","ID102"
"709",508356.694492984,183069.206127437,2,FALSE,"1","ID102.1","ID102"
"710",509925.595977564,182163.400432983,3,FALSE,"1","ID102.1","ID102"
"711",509925.595977564,180351.789044074,4,FALSE,"1","ID102.1","ID102"
"712",508356.694492984,179445.98334962,5,FALSE,"1","ID102.1","ID102"
"713",506787.793008404,180351.789044074,6,FALSE,"1","ID102.1","ID102"
"714",506787.793008404,182163.400432983,7,FALSE,"1","ID102.1","ID102"
"715",509925.595977565,182163.400432983,1,FALSE,"1","ID103.1","ID103"
"716",511494.497462145,183069.206127437,2,FALSE,"1","ID103.1","ID103"
"717",513063.398946725,182163.400432983,3,FALSE,"1","ID103.1","ID103"
"718",513063.398946725,180351.789044074,4,FALSE,"1","ID103.1","ID103"
"719",511494.497462145,179445.98334962,5,FALSE,"1","ID103.1","ID103"
"720",509925.595977565,180351.789044074,6,FALSE,"1","ID103.1","ID103"
"721",509925.595977565,182163.400432983,7,FALSE,"1","ID103.1","ID103"
"722",513063.398946726,182163.400432983,1,FALSE,"1","ID104.1","ID104"
"723",514632.300431306,183069.206127437,2,FALSE,"1","ID104.1","ID104"
"724",516201.201915886,182163.400432983,3,FALSE,"1","ID104.1","ID104"
"725",516201.201915886,180351.789044074,4,FALSE,"1","ID104.1","ID104"
"726",514632.300431306,179445.98334962,5,FALSE,"1","ID104.1","ID104"
"727",513063.398946726,180351.789044074,6,FALSE,"1","ID104.1","ID104"
"728",513063.398946726,182163.400432983,7,FALSE,"1","ID104.1","ID104"
"729",516201.201915886,182163.400432983,1,FALSE,"1","ID105.1","ID105"
"730",517770.103400467,183069.206127437,2,FALSE,"1","ID105.1","ID105"
"731",519339.004885047,182163.400432983,3,FALSE,"1","ID105.1","ID105"
"732",519339.004885047,180351.789044074,4,FALSE,"1","ID105.1","ID105"
